Total observations: 478
Total time period:16
Unit for demand: cores*hours
=====================================================================================
116279.699	180131.565	145214.6094	94973.75666	53396.07616	145197.643	160733.7398	183697.4186	173044.9681	155648.7352	138010.5311	117925.3955	88120.05354	116383.8884	128262.0376	96526.47014
93271.89172	177191.4777	148287.9063	87563.95749	51439.10539	136308.0022	161700.3357	159603.1311	147144.6575	154740.9449	136622.1654	131886.742	135465.1464	92506.54799	85459.71309	87109.92801
108191.3732	159997.762	151828.0834	118782.5264	31760.40423	118042.1326	149060.8004	161011.4098	145142.4179	129090.1947	134169.8481	129911.7876	98412.02802	109191.7584	121814.4209	89606.66404
96080.99622	177712.9947	153662.6702	104742.9845	44932.71173	141052.2053	159604.4958	141880.7831	129117.1277	141155.2363	178615.3047	124686.1599	113972.6733	92802.24177	96395.34336	79666.98653
76209.38302	172114.9017	134684.5629	109747.5208	38072.63419	155403.5016	185460.8017	135720.4963	168944.1258	161113.9595	169021.04	134203.9744	106105.6724	91708.65511	107899.2648	103587.5813
91386.52923	191719.3415	170602.198	98081.20609	20207.7519	145950.6598	181541.2345	159142.7714	186981.4116	146195.6718	148580.934	125286.1328	133549.2528	110113.402	146419.3272	87936.70353
84830.73847	186420.9519	105652.5817	86797.25585	25625.13491	122519.7652	179527.9445	147789.1325	167919.1924	134900.9083	129239.3925	130688.4659	123492.444	104617.7165	108250.7131	104166.2012
96379.81957	160808.3557	164106.7516	88334.79222	57460.27066	103104.8138	187257.1245	143480.3974	138832.4158	152452.5996	161984.9068	158819.3752	87731.50031	111638.8504	114148.9722	90286.07788
86565.30093	201429.0931	161232.6819	74510.2053	38385.02177	162601.4248	196240.7622	167571.192	191251.8419	148191.2022	158137.1982	139295.1215	114780.2197	101684.8182	125557.3442	88518.99061
104834.1818	197573.4947	135171.5127	106405.4155	26449.84897	153172.8335	148523.951	170470.3223	160618.0584	151281.7813	156469.2111	134285.9705	130975.0453	105869.6584	128254.5644	101543.8024
57754.14218	180154.0472	137654.1282	99506.06432	19121.2503	98712.66476	195525.6426	147614.257	169203.6251	157411.9884	156929.1168	133562.7826	96124.00179	112001.0833	117032.9607	96219.19509
106999.1445	165046.8062	142941.5491	90515.40366	27222.42659	122818.6178	186179.5633	162001.704	187047.0036	157575.6988	165551.7362	131257.3038	120495.1577	109773.4503	118453.3335	98854.42952
89356.02585	165792.8981	150049.2057	93848.26337	43055.64709	139408.2002	182726.6729	184225.4747	143635.7591	182180.9441	155147.757	126254.7782	107708.6506	128391.3053	107864.459	67571.85861
111277.7752	184584.3688	157458.9429	96318.11871	37991.09576	145139.9668	232230.5296	151367.1547	165209.1669	145037.3224	157745.0259	149095.5625	119997.7154	103561.2596	110631.4207	89071.47239
80762.84599	185544.3269	157733.4031	79862.79478	52747.72325	122591.3464	181811.6807	192431.149	159719.8534	136728.4937	140552.934	118077.7986	129747.7288	79466.27915	111277.5999	102441.9118
103396.572	152437.188	171172.1377	99168.05103	34951.62751	150639.1786	179258.6025	173547.188	194619.0186	161853.3115	171318.9048	159364.6712	110968.5681	112618.8951	92087.29694	96097.70015
85926.71782	135186.177	142061.5906	114328.6385	30479.46761	122056.8188	198435.3976	167719.3609	145327.1909	150639.865	139290.1314	141855.6068	103547.7379	107796.0326	112667.0076	103370.2008
81040.57472	160250.4126	141682.9137	118761.4155	22681.16178	135158.5641	216279.9777	167061.5596	161742.8859	148532.0428	144644.9923	116287.4996	116997.4852	112271.5761	84145.86105	78826.51893
90477.12727	153189.9554	148161.0961	89893.91208	21298.13065	153393.1748	166467.0842	146660.547	148462.2517	164442.9042	131281.3063	152313.4272	92887.34719	95687.10873	120831.0299	68200.52454
90972.74324	188333.6805	135938.332	127537.2611	47263.28805	143619.086	185390.8846	129856.111	164739.3187	106866.943	143089.1012	127583.4314	97216.63193	122529.136	123589.554	83034.92075
80869.34109	141986.8774	126719.0774	131041.5426	39502.01782	141270.8529	174606.0467	160421.4427	119223.0512	150582.2049	159561.1517	136568.9459	94444.97805	121013.0879	96359.32708	86731.48235
88386.28968	169143.9086	147446.2281	106056.879	30984.35213	140909.43	169010.7231	151891.8237	154987.4191	120571.7055	137405.4313	153109.5311	99671.59929	93680.435	121775.2533	68382.58944
84263.146	154026.7857	118004.282	90066.06657	40757.12347	150245.1871	179995.0126	163727.5942	175291.6661	155678.7011	141101.4147	148238.9488	121497.1665	95002.2681	87987.18264	99540.48358
98455.63775	170662.9103	151558.1387	109245.1123	26319.74831	147002.7511	195574.4211	171409.6487	152214.5426	138128.3405	113020.1694	144886.1918	140785.7122	100641.718	109169.3256	93588.15351
69106.7409	150269.1498	166728.4813	81588.8372	30518.23972	151844.1966	198265.9803	174763.1501	177952.1306	158187.5785	139430.9059	116316.7144	104779.9202	102129.8521	132779.5564	102405.6632
85267.40888	170352.8289	132968.1386	102224.8837	30929.65333	128302.2462	171685.1183	170212.2818	173501.3716	121562.3139	148101.353	146053.3565	111203.8607	101563.7276	78608.27441	104885.5797
74410.54883	176398.3437	132148.8453	96418.36821	28699.29904	125926.8911	181200.7918	175892.0381	194080.6751	158675.5695	166517.6959	130941.7745	84489.6634	104832.7048	105783.6113	102749.2498
53730.06639	181605.5429	128079.006	69212.77985	25672.56396	98488.0575	205933	179063.3901	138464.7303	153321.1616	155138.9244	158351.5347	123379.0225	99948.79213	99008.53837	87729.11208
103565.2847	142573.6184	152476.0791	93856.40921	25615.718	129140.6286	194722.2512	195786.7763	156063.2242	143081.1339	173271.6119	116490.1391	109165.5104	90689.03836	128678.1048	93748.57258
105368.5738	153767.9269	162134.9512	90258.11638	17016.98326	117632.5799	177976.5442	150017.8002	150602.6507	163971.5327	153704.0058	145184.2966	125954.7661	135187.3049	113520.2567	84023.70121
82049.62311	169964.1271	128800.4046	88519.96536	17553.54227	150574.6202	195364.4211	170315.381	168681.1474	160654.5754	132152.6109	147316.5981	99101.40205	80653.07534	113906.8893	109417.2366
87056.67354	139081.859	116757.2296	112946.4678	37741.12646	114310.0054	170993.5172	190420.6281	166434.9781	141510.3334	143134.7782	170097.9385	141872.3543	106420.7184	117085.6119	104088.5359
75653.27507	153226.715	163973.8854	96684.7384	33536.74097	131894.9255	197551.8331	171897.2466	168002.6981	142605.3544	145044.517	170550.7795	118525.4274	96170.76597	129519.7055	73604.7979
72942.19776	169337.3222	127431.3274	88239.16971	15482.62218	119928.13	192312.4944	198410.4835	171536.7437	149713.5773	137737.9926	131513.6657	109678.2965	101404.872	113841.1721	97793.89257
87802.2195	168592.828	149498.5311	106672.4977	18880.89677	133005.8679	181936.5311	175222.5835	186079.2369	113100.2252	143968.3467	105222.0976	106654.0666	120618.478	80330.87099	104884.5935
78567.47918	155613.0472	161937.678	107452.7052	32040.04727	141246.6417	180743.6918	197550.5408	144120.4854	133814.6026	129782.3943	110026.2045	117772.459	95423.00809	120949.8612	88795.96971
102650.5755	188422.0075	153220.4092	105499.298	31795.97978	123898.9087	156148.6783	165753.339	217040.995	139420.4278	159538.6115	127423.1821	120886.2116	77116.76843	117540.4823	106243.3861
109460.2659	161271.3932	126441.9404	106643.2738	29851.3906	132136.0956	178430.2687	164253.0795	171769.3054	122183.7286	160237.6358	148534.2448	118185.6378	99036.76177	105220.6447	104743.7615
96725.97412	178716.0689	153457.8042	87483.89258	36822.01984	145481.4802	216538.9643	223581.2888	176091.5571	130669.0232	128076.3269	151897.1633	123757.9896	84040.0659	127149.0095	83327.67371
76438.12377	162406.1812	175376.9531	89566.16999	10250.6588	135928.9625	200211.6139	174094.9337	156669.7798	146127.9569	116946.091	132541.5189	124498.9389	86218.22686	123352.4758	98312.98828
101864.7069	159479.287	141783.3157	106330.309	17051.31525	143535.3376	165218.1905	178761.8668	148971.3791	114891.0818	133360.5202	130432.4117	105328.2185	109958.6451	85729.26517	88337.89278
94258.61168	164068.9199	156791.4873	114796.3488	24750.43564	144096.6018	166958.3961	189225.6162	166436.2729	154303.4845	128424.1314	143662.3171	110337.8792	122089.1303	111929.507	78017.33764
82953.82691	148655.5161	131858.3529	84194.27593	12303.48517	151693.8894	191958.4678	146605.4244	172864.1404	136478.7875	150535.9232	129379.1308	120315.0693	119108.7879	115047.0292	93294.61076
79472.15092	146727.8154	117590.2347	119047.9621	20486.53168	132760.1091	199516.6425	143103.231	165385.9626	138143.6415	156437.1074	152764.4233	111852.1714	81735.18415	105821.2331	85192.34252
68279.273	167334.1204	149748.7371	83441.4183	54166.39078	153188.2454	184781.1076	170376.4163	149013.2014	130943.3209	147710.355	128869.7346	111567.599	96876.20319	119534.8817	95052.02784
107917.9692	162999.8246	144493.3979	82025.17616	33478.39491	140028.824	212534.7014	168463.1292	134187.691	157812.5383	120138.7366	105705.6971	116950.1566	98742.76148	108374.9042	97809.62017
106764.3593	149651.7019	165003.3619	77191.33259	49679.99269	145548.7044	189903.3664	197789.7184	145204.1587	111800.5977	140910.565	127600.0874	86864.37636	94757.23784	102014.8151	96856.4735
80759.1433	165988.5439	160502.2987	140045.084	24654.93127	146539.0025	144744.3547	188061.1352	181434.9352	150575.7035	123927.3051	134351.602	114728.3998	79426.36123	93357.9581	103894.9882
96152.41865	138900.257	149982.1177	60212.92812	14928.78433	174922.4699	167764.7529	143246.7361	139513.8629	134542.3023	155188.3496	119048.8708	113300.4932	92516.38687	127020.8488	127731.2681
99815.65252	171440.8026	153293.731	110911.5781	27039.62908	138538.9305	167332.582	181926.2279	162584.2762	137902.8925	128016.1164	162809.4599	109568.7165	113649.4655	97182.13854	92894.12113
70532.2578	172161.7632	156837.6922	84517.37281	30703.81335	144488.7864	195155.0745	172528.8101	139730.431	152343.0823	156027.3708	125531.4915	103058.752	85056.80623	131912.2893	83007.45466
119598.0411	157993.4764	169568.7951	120126.052	23167.0126	131969.7	158887.0804	187123.5793	152083.845	158115.0789	125345.6544	128609.5886	109537.1201	103182.6655	126083.1807	105460.1419
73231.1264	166209.3845	148028.9977	101828.9935	47935.22965	98184.10976	192084.9951	183970.6525	133304.2224	151561.0849	153837.3756	113837.1475	105596.1433	104299.5672	123959.6586	83835.88779
115045.5148	161596.4676	134100.5967	124820.8561	38392.18372	128358.5602	175375.9209	139652.3054	180844.4434	141312.0564	155456.4454	148300.4149	123879.9997	92645.63592	114928.8385	95036.0993
82834.25398	183360.7604	155772.0052	108962.836	44017.97762	107178.9831	212442.2312	170453.9563	146790.8675	122989.0204	142356.5623	139944.2204	111523.193	105019.0061	92227.9348	83856.15311
112861.34	160133.33	136409.7283	102799.7156	23791.14519	142314.0243	206400.7077	135658.8361	156475.1171	157195.1005	151274.521	141446.8578	112590.8431	107506.9877	91210.08132	101562.3804
97603.7687	162280.9704	153238.9189	101849.4908	23765.58528	156074.2684	181677.9379	165111.6666	131071.0237	129615.5947	135838.2402	135316.9598	115674.306	96870.66383	98695.80639	78209.25576
79147.78046	184179.8835	162392.4248	117786.5221	22013.69195	141380.5252	200787.479	162220.0772	187201.4797	155456.054	144086.2165	138834.3608	124041.9215	120304.7325	113779.0849	90786.68583
90509.6465	151403.7566	117200.1315	83977.08398	20404.08594	153185.7451	202583.8603	184792.5708	180804.6841	161637.5737	120370.1262	135151.8027	115901.8822	86538.24605	102532.0828	100279.6671
64685.07373	147135.9182	129073.2169	94479.73254	47930.84641	166193.9619	181797.2316	181213.4116	173597.6987	167513.236	147701.9356	135049.6438	98014.34021	92505.04906	119006.7717	69060.16887
92942.62795	174272.6241	137005.7102	112945.3164	17278.01588	106766.4064	209729.7144	161474.7476	133922.1354	146932.5739	145571.5527	135134.1259	116013.3037	110464.9132	106795.0465	90742.13173
92543.11959	167616.3235	119399.3466	83222.70228	50128.76071	142063.1252	232949.846	169748.224	139888.976	144474.9005	122797.2494	125666.7022	93666.85986	114742.5624	125258.9801	76415.89417
105439.4238	188665.0339	172454.2253	91960.54276	59869.03944	161025.8003	222583.6958	169630.556	165164.4305	151705.3874	158214.7684	116608.9634	129666.5468	130918.4464	111809.0916	81885.051
94253.06791	161630.7663	148693.8903	71758.13417	21745.11369	129863.0756	174902.1053	187317.934	145564.7294	140263.2063	147791.8247	128909.9269	125708.3531	106338.1947	107651.2918	57847.35627
78758.36121	168783.9142	138678.7121	117153.5958	45916.81011	115391.2481	182412.4754	177701.1984	191516.8936	137915.9417	139725.6302	134619.2476	102661.0584	128241.3312	113362.4351	109030.8153
85303.42483	176459.7129	158505.4076	99407.67207	38203.50196	122908.6363	168102.1662	203748.9074	136379.8943	138909.6653	128048.8647	129374.9833	127979.5796	103554.1143	123699.6318	109423.9787
74798.63348	153184.992	173561.6922	77113.4637	18369.19222	129276.2759	182807.3088	161643.7978	147162.866	124729.1769	160090.0654	117199.9724	112371.6565	91177.35511	123265.4535	95277.77771
98371.29569	147265.3379	133994.1706	79142.91247	41100.65348	104743.2519	156867.0982	191000.4691	173549.587	151558.5076	143927.3483	143269.2775	137912.3965	115610.0618	120233.9487	85724.77473
116690.7186	126608.0898	142505.9983	112813.3106	39311.58392	141476.618	227241.1119	154994.6176	176426.769	107181.4049	160671.1064	120571.0924	93835.54067	110736.1315	103895.2036	100465.2161
110157.7181	181475.8811	137394.401	98299.29028	37272.58653	112975.366	170508.6914	171232.0192	140657.7002	142996.8639	165667.7603	137156.2843	100301.2964	98698.70634	115492.3278	88339.28034
86182.26694	169589.9925	136306.1382	86685.6072	31596.23315	156151.6996	166571.7651	179484.4685	136896.6284	151803.7204	168734.6696	176507.8289	103776.0535	125850.6435	115548.7145	102721.2622
110866.6869	163189.6245	160625.6553	93859.72543	36197.51496	132643.8178	163512.9743	200699.2193	206483.9046	142310.567	166344.0755	125577.9236	120252.7523	103627.8828	138318.7926	104079.3343
93581.73466	153687.4347	182154.9037	106946.0348	21132.60586	146108.2747	175709.3487	182280.4111	149379.1899	169256.7032	158741.6767	130510.16	93690.62723	109093.3614	115876.5353	88836.94013
91003.09167	167329.8129	131297.9225	100502.7637	30076.80347	134676.5473	194098.926	194729.3266	208952.2309	128738.9217	144452.1186	134029.6435	127464.4144	112888.066	108797.5761	96600.76159
91532.67818	164150.5383	153569.5097	96823.95348	6979.905516	149220.2944	188187.3659	152445.5496	155806.5603	139052.852	148403.5748	130591.5491	120734.542	108939.3702	86187.65662	103968.6385
75781.80063	193263.4711	135443.5664	91611.39346	11044.23808	108502.0048	169250.773	168095.6026	128572.7524	140801.4247	159635.5611	133165.5396	117369.3242	109137.7375	118723.1959	94594.32167
71404.35949	171064.911	139304.3233	85226.74627	10935.5701	152608.9299	161886.552	169024.2316	161197.4655	131506.4526	145721.9034	132212.8611	122151.0196	104629.732	95915.55853	117792.5831
81566.58846	153854.1295	163471.3937	105467.5374	33930.30637	130124.4024	180137.5301	178747.4093	170918.9674	147518.9843	151475.4834	148816.5746	94060.49457	103099.017	89975.18325	95940.49578
116095.3271	178920.6763	142074.8487	69453.60641	38384.69809	136875.0913	178595.2787	181556.5909	157626.4228	147696.4021	137796.2057	157496.6321	108087.9738	114849.4788	155713.1666	95933.84486
89517.4817	183197.5972	152100.375	109453.7802	30381.21827	158237.1779	143230.5914	140173.5189	140991.4188	146202.1654	149694.4982	102106.5033	108026.58	99797.01668	116666.0107	83394.18338
75472.58137	165648.2133	143680.7673	94729.75235	21716.14268	150888.1071	152613.5597	170593.6207	154106.4832	152354.3237	167090.5214	137341.7805	106740.6978	90834.28224	113347.0433	103607.8427
97125.67912	136919.2666	147907.8417	85581.99415	43091.85318	168325.1411	174240.2531	185755.0831	177263.2413	148737.7113	164008.094	131498.3814	105516.5544	91908.93296	97224.00967	87424.96567
100496.1979	150296.6289	148075.3509	97641.35947	26499.77523	151563.5134	194468.1859	149826.7337	165706.8602	145066.015	137239.4198	114699.0101	117812.5559	132830.4571	95008.10358	79997.42224
71016.85204	143064.7753	154365.6809	101853.2652	38708.74988	129405.0787	184470.5506	157423.6635	139569.3502	158593.1095	135731.5739	106868.5646	103627.1803	110672.6594	130962.8763	107569.9115
88813.26678	182696.6013	127153.7071	105648.2239	17698.59073	125653.789	181984.3951	157824.4353	140276.9923	126308.6286	167644.7971	138736.2878	112185.8381	82966.18409	98532.8583	105476.9753
96357.89123	177661.927	125270.2346	62376.56524	47672.14672	128492.6329	204168.2782	169445.0553	146188.578	146551.8874	129331.5781	128880.0972	134933.3156	107996.4501	114428.7247	79919.61559
92604.49093	156777.1869	122549.5456	64010.57022	27333.87718	148230.0082	187920.9905	191150.3123	117789.2109	112532.4338	160057.8176	115803.3972	107855.8983	112940.2045	119712.0849	73109.03761
115455.6709	201994.1276	149657.5606	91261.12393	14475.5113	135992.1926	184559.7119	152190.2806	182638.9647	154325.2423	137566.4563	123466.5454	149940.6242	114520.6513	114046.9362	104067.7449
70282.92185	206684.5127	159692.7124	113498.3788	39496.70495	143817.9434	190984.9043	169004.3016	160883.847	162827.1876	149592.5722	126132.2083	116855.4112	102744.3439	112749.8457	93442.17293
96962.95217	164713.208	113881.9628	67933.10595	32373.01664	138196.0549	177767.7132	160449.1595	167360.9799	161591.2844	131536.8136	149985.7933	116256.023	104784.6419	107339.8264	85315.96695
70263.20402	194451.1766	171699.0217	79736.49598	18286.29634	118781.5031	219337.5365	211353.4019	156649.6681	158966.97	153156.5659	120671.5084	121193.5942	113439.3888	121838.3466	82575.3012
66668.05317	159140.5373	141937.0305	109843.4776	38833.27769	94811.38179	187709.9623	183514.68	162558.4562	122699.2124	143969.9912	125425.9477	107906.1969	115806.2563	120636.7593	85961.63576
70093.72037	166430.8177	150796.355	93526.99503	38588.85093	133821.3185	159455.2524	194787.2584	149154.8078	145516.1023	159780.7374	145112.0933	123847.6219	120868.3792	93454.51516	85562.26155
110252.0671	157414.9314	112812.5863	108922.1899	17832.46147	136133.2572	179396.0335	173176.268	140747.8429	156713.3337	145805.5137	126025.1836	110935.6536	84076.8734	112900.5868	94274.49657
98645.75263	157810.4442	163324.4915	73868.30327	35867.55792	121117.7552	199980.0169	161651.4654	155458.0909	130667.9984	145807.947	134091.7016	127739.1805	106662.0932	104465.3198	82335.04553
98915.69875	164885.0533	132750.2515	88732.62122	39482.72758	140595.039	202995.9362	178750.0042	168434.6228	127091.4315	137255.4104	143481.6641	111915.4701	111722.1728	126319.9698	80428.48009
73475.39585	172539.2432	134907.0563	95390.49175	36313.06492	99572.19224	191949.1144	134917.6737	139439.4274	167892.6403	162251.8541	170336.4509	109430.2043	105093.9212	93283.08257	89499.32354
105634.0979	196489.6998	148596.4163	121223.0578	30055.34558	150327.7903	173461.8395	164425.1043	149285.3251	182313.4423	155661.1632	144993.9826	119621.7147	101223.3555	113828.4824	106122.5587
109014.9258	197508.3773	130249.3743	74637.8259	29632.90999	143239.3343	157137.1519	191540.3274	210626.366	150876.5116	126349.3733	135877.8051	108874.6624	96840.40803	93054.49059	92180.09251
82638.96785	187904.3231	160524.6204	102222.9678	55246.67846	180605.6995	215287.6602	162995.3462	133891.7889	159073.6992	169710.8284	134959.806	104529.8388	108689.3106	85531.9564	88869.86948
100782.9795	187130.9268	173073.6282	117140.2925	17908.50898	110622.24	172491.5943	135773.0563	149100.3412	126647.4829	166230.1477	154710.8737	104930.3663	114894.5981	114566.6745	94860.98664
41328.80438	183666.1107	124536.0697	100267.3836	25173.12566	110757.6018	141974.5316	152929.7517	173090.4812	126882.2421	162257.4127	129716.7297	132152.1977	112553.8619	93591.15328	82793.96273
92269.84269	155888.3525	150464.7891	112968.6645	41800.99702	123500.1734	194109.5056	205235.888	152994.0029	158973.2513	127131.2386	150928.8544	115979.8959	103917.5731	123055.2723	88414.18413
80495.39604	182117.3472	160003.9218	83684.28393	53629.43231	153245.2909	175807.9212	190707.0382	159307.791	139430.4764	115444.6768	111694.7984	148593.0494	95328.91949	95694.69207	105202.6101
124830.3582	155080.8909	146764.4532	93661.30701	26174.30804	135160.2523	227518.6887	169668.6223	104030.9832	155552.5748	134024.1096	143560.5356	98007.65546	114542.1128	111700.2072	89911.25176
78722.31513	181749.598	134239.3937	109915.7952	23589.10552	143224.4549	188446.859	178739.7278	130592.109	155536.5782	137566.212	128625.6134	110644.8865	104683.7983	123536.2821	97931.32227
88513.89586	161494.9255	121481.8225	86981.78048	19545.95673	160767.746	204247.1723	174236.713	136218.9506	126404.2893	125093.012	135768.496	101777.4982	83663.37548	98701.21266	90077.26346
65678.03654	175251.2111	140051.7292	113747.5528	40837.80226	122615.7918	199620.4155	172041.2157	153890.0888	137492.993	161010.226	139025.9908	108562.5683	95804.12182	121621.3823	90531.78613
88008.10615	183496.6651	157665.7378	109673.8355	20708.57719	127717.7576	193666.2981	148083.6867	190341.6414	144946.0988	143513.3062	144788.9367	85872.35296	125140.467	105021.7847	104786.8918
100802.7498	169869.0062	138188.5272	92516.68318	24063.99415	116691.7783	159193.1327	189582.7691	134946.5984	143982.2338	144779.5704	109533.4911	108431.3464	80706.1619	125268.7802	74753.43283
96034.21642	178196.681	126473.7924	99019.19731	54648.38306	113912.1975	162563.7623	170194.7466	170697.2605	139291.0766	157060.7117	127395.037	125494.4225	116031.5161	55355.48383	123869.7824
103617.4849	169434.8591	134426.7788	91766.12669	38950.54383	163812.8738	196203.4567	146430.2514	137259.8106	136434.7227	160454.5851	128119.8805	115458.0422	115868.0494	103249.2325	80068.58596
99587.60913	162653.0481	149935.4435	109917.8498	28158.40091	141394.9601	156274.0418	178429.2404	171646.6559	145855.3716	145812.8068	143773.1731	99745.15378	110589.4529	100109.8475	90858.95899
82070.34083	173777.7255	131053.3972	139724.7988	27928.22411	115951.5831	184602.8282	171366.0026	162104.9227	143415.7883	149140.5216	156905.8297	113550.5686	114737.0579	102532.432	83292.8604
94379.45602	148802.7096	146980.8959	102330.2168	34512.02886	167346.2751	152654.0101	175243.2549	154733.5159	150336.3714	129348.4354	140238.8445	96975.75605	114312.8894	109160.8452	93310.37483
87972.42143	157998.0595	157919.9923	91990.50313	25709.62564	129515.9892	177557.7423	207977.4833	160405.2905	146884.3244	170979.0815	141211.7658	107968.2963	96585.69089	133253.7888	100163.3986
87499.02971	199587.4534	139352.4964	88901.78811	43202.84766	148190.5376	186483.7347	162139.0442	156337.7415	153646.3842	152416.4316	169906.8508	122342.8009	107427.4271	112633.022	90171.22897
82569.77242	186517.703	142647.6237	112684.9702	24166.54388	138860.8751	149617.2232	206205.248	170248.8796	140855.9053	151611.0965	144382.5971	103817.0328	98791.62501	102085.2224	117416.4222
66765.34707	153716.5811	147112.0969	114979.1515	31450.29353	117541.2293	201072.3768	180468.3973	150313.0357	137969.5017	142178.0441	128574.9956	115028.7822	84440.91456	87609.13375	88913.18848
80819.98436	160714.1933	145253.1747	91118.50073	18348.99991	133777.6471	182858.0429	148405.3031	135825.4352	139652.56	136140.1043	147162.1178	91480.4127	128520.3174	124491.5709	80870.6964
94239.03258	173189.0435	153415.3598	85589.86051	36202.40729	140360.1327	152168.551	166611.3606	172178.1382	135388.1788	145287.4866	142384.3393	122145.19	97958.4387	92808.20988	97276.70373
105781.1782	139253.9367	170930.6795	94955.85713	30755.10173	162026.1731	215671.8335	197744.7178	148441.9643	148356.3974	124912.7176	137785.0747	95283.16938	110405.4041	108836.5642	77921.38299
94951.12465	168508.5236	169699.3755	121325.6084	4462.531008	135959.9212	196068.2321	148275.2527	185925.2181	146577.2265	151846.3464	118539.5576	114784.7532	111608.3214	110652.6546	103280.8479
108998.7384	173024.8372	159536.3784	92667.60696	45098.7962	160850.3881	202141.792	173522.8817	158526.5251	136999.4116	120015.7833	157223.3931	94219.81698	95449.85522	126736.2347	109342.2685
89915.70014	153717.0405	156773.4331	114087.6658	36459.70949	149902.9854	179252.3187	171333.5989	182018.3773	135602.021	161184.8447	133201.2463	97151.32473	111710.1627	123755.4445	127007.1423
102620.1303	187443.5604	148375.4455	100578.2039	38815.80519	125317.3949	235087.5081	165041.6327	197286.0959	138251.0634	144961.2703	140257.3616	140687.9155	101813.0444	114147.2278	99341.10614
112209.0152	157133.6389	146098.3924	104312.1811	47018.79309	123107.1514	188987.1888	193907.1449	174430.6601	145909.8865	146565.5932	105410.8181	102366.0742	93772.0172	104847.0827	78957.67699
86683.83485	161180.0225	177633.2453	100902.6572	48839.17388	145449.4488	204919.8521	180191.4674	169409.1179	143300.8569	158440.0878	119098.9611	120396.7086	93078.18554	125176.4211	106998.5117
74237.21647	159552.1004	149732.7996	71022.60207	23502.2353	163907.3239	163822.9022	185713.475	174616.1513	153688.4239	112015.6003	129824.5718	115264.8033	108257.8122	128401.5556	103166.653
86288.51924	169680.0316	167285.536	83129.04155	47719.81202	138787.4192	195527.4927	177937.3054	150154.7671	156188.7264	154640.7935	145542.6437	94226.61782	102648.3252	95737.10606	83254.75624
88094.58869	156084.5004	134370.2905	87507.8487	27541.63428	141487.251	211412.948	201788.8265	184685.0308	131436.3258	162202.2336	162957.1067	124033.3937	119807.7223	91407.58329	101557.4887
