Total observations: 478
Total time period:10
Unit for demand: cores*hours
=================================================================
147677.8585	268330.8798	177770.3051	154406.356	185580.0423	173164.2115	313874.4755	234486.1749	280798.4956	188950.1224
129107.4238	228238.9174	176080.0123	166510.0207	185712.658	187576.7261	289975.2057	240037.839	229180.3188	204297.5683
136856.0997	263991.4919	185899.7448	146584.9751	180090.6296	187962.1421	249003.6745	267430.5004	265481.6706	229867.3697
151999.8098	266560.7897	179983.3911	148060.6033	167730.6687	173301.4001	293269.848	238712.14	260389.9383	161528.5407
132584.1609	235975.333	169799.3785	128429.7023	168249.2535	160676.6721	208666.0456	248478.6111	273043.5981	194162.3932
123359.2187	240943.5835	179287.3294	150459.8774	165567.5483	166866.0068	240906.8125	234350.1555	258107.6644	183444.5808
134890.9375	256859.1364	181637.3715	161106.7498	187280.5014	179611.9309	248881.398	249783.083	241104.2989	212369.7695
143207.74	232704.3942	187211.1358	138086.4221	170955.4271	174118.4534	262231.2908	305078.5085	222709.8715	181695.3934
143194.948	252542.2519	168477.6442	140612.6007	174598.271	169127.498	255494.78	231602.6352	291137.6019	227290.6167
153459.7247	251634.0494	187103.9457	138833.2444	171595.1003	159199.5609	235048.175	265568.3522	239236.7291	222398.7531
121001.4016	244521.7178	185619.8749	153068.692	164511.1105	180086.0612	231055.2738	248688.3599	267919.6887	184532.6768
133414.2212	248054.0711	182627.0572	163090.2604	165332.5698	164900.9043	295698.5478	217130.9978	245951.8072	134734.8848
113240.6783	238154.8042	194563.5151	152925.4937	182045.3516	160555.2631	257601.3028	208784.0009	272839.4313	182177.8668
116702.3907	261627.6271	192903.2015	153172.7209	178730.352	198081.0705	269071.8194	244480.458	279174.0209	195729.658
175342.9425	245208.6496	177267.5387	147297.9159	168708.409	167690.6266	243251.2263	235005.3551	273418.6286	194304.4942
141065.845	241015.8745	174311.7371	152176.2777	165922.5461	177833.6741	273628.9619	254526.1906	251435.2777	199056.7541
120078.5516	248473.4388	174128.7887	160202.636	185036.0114	191891.2894	219524.801	299846.1537	289544.5472	160358.1086
144361.6498	270463.4134	183947.782	160706.3393	187775.6319	181220.0088	258334.5509	247538.6523	283251.3082	204287.5639
137073.2616	287107.2891	187471.9375	166140.528	188962.5458	167214.6688	278489.5308	244408.4523	243929.6793	220292.3912
151541.8398	254438.8577	180912.2096	140790.7953	171215.8202	205992.3094	261578.7702	250502.2711	245061.0861	186296.9622
131554.5976	260107.3359	186778.4017	162352.1943	167360.1156	188781.3229	235325.3841	250946.8449	256500.7073	189486.669
137279.1216	232261.6355	192968.404	148435.3796	188359.5523	170875.1998	220980.0056	230230.3326	276703.5134	212032.7477
167070.0244	245652.9726	177379.3745	153039.2602	186693.2094	174900.4981	263859.3801	230481.1512	255155.5983	213298.7837
116306.6768	271338.3565	194012.6259	152281.1732	182202.6324	160985.0877	256476.5775	253317.888	238936.9615	159594.4129
111211.7139	237923.0662	167621.0775	148929.4192	176779.0414	175450.3234	308940.718	220211.0469	265151.0928	175159.6649
158584.5234	281858.6363	158933.7435	165990.6356	177087.5977	166068.3736	286016.5835	219985.5242	269688.0685	210069.6739
129659.7219	261886.6601	184769.7676	133585.6473	187453.6902	161596.4604	257179.7054	233864.0417	246981.0488	167795.256
108919.3445	283077.034	171217.6163	167505.3769	173316.4294	179556.7707	276352.7208	249906.7936	248380.851	183287.4742
122497.6545	224898.6313	190808.3517	145806.9119	185152.6598	146283.2397	220473.0332	228821.0828	255400.164	206408.1045
125906.3855	259245.6429	194682.2352	162544.9367	181190.4634	177680.2053	227487.7023	203073.8531	265799.3944	181876.9814
164273.6046	256570.2227	180257.1515	148724.0475	167005.1033	163677.9544	297773.9126	254462.269	286362.7004	189111.7601
164911.4525	237252.3387	167914.1989	161614.3026	164418.6672	184966.6949	242411.2999	229296.6588	286284.2013	184588.0257
159957.0647	253957.7534	175073.0658	141876.9713	176674.4115	166734.2158	226937.3061	257982.5431	289297.6861	188435.179
174839.4306	241272.1307	192461.7979	155163.0801	178357.1409	186133.2294	246199.845	273626.5101	263752.7833	207584.0627
126990.7549	277805.0103	188911.9275	126978.2087	178534.0972	155525.5569	256625.3396	254333.1062	250268.2504	178834.3615
152583.6881	244977.1018	195678.2648	141517.137	167398.1495	165431.7266	291573.9648	248427.9127	292518.8038	164589.8024
119740.9045	279781.1792	194865.7148	133878.6235	173892.7609	165906.4034	272638.2991	212473.3156	292827.3169	208622.772
128480.614	247324.2151	182990.9921	139756.3292	186440.0908	137765.538	240479.7464	266068.4203	288564.8886	207231.2009
157355.318	243363.4009	187099.9947	122728.1936	188905.579	156268.7615	282004.2774	229029.2715	258066.6137	188514.4974
151858.0312	240210.0932	193448.391	136333.6828	170502.7635	180912.1559	245565.45	219553.4873	288941.5082	211020.3457
168141.2418	247389.8888	185007.8464	145597.938	168378.6665	152491.812	276218.8167	247954.1511	233969.0666	200486.4498
139356.351	255551.5596	185696.7362	127454.299	177305.2061	169898.725	272875.4143	279168.2584	249776.0111	202734.0411
132470.8754	253122.8132	188803.0889	160544.4423	187171.9075	175207.5033	277982.6228	232741.8398	330043.5647	178766.1489
151011.562	227859.3388	181862.5013	165544.7481	183508.3107	148998.4877	288795.029	270844.7941	256113.2145	187488.744
153853.0014	229764.3675	178558.4089	140034.3659	165955.994	164807.3664	236141.4225	246167.629	249077.4183	208224.623
163442.0661	248743.8006	182819.3358	148017.5266	184509.1643	163125.33	253071.1465	243783.8008	282925.9498	183426.8108
126046.3412	255649.2223	177273.099	156100.7132	168429.6561	192734.516	230451.636	226963.275	242523.6858	187907.5137
140980.2577	240837.9194	179414.9139	165227.9955	171342.3532	173876.0961	229015.3405	256619.7514	240878.2929	200236.5242
144921.9314	247032.9777	191511.2896	145553.7375	185665.6814	165885.168	282821.204	266823.8895	244486.4962	203880.6783
144143.5578	244720.786	187401.9306	137929.92	169103.5878	166262.8114	252833.3908	256713.6048	274422.6276	189903.3105
136049.4981	251407.9419	189372.2443	152831.5417	178277.6657	165015.3578	305121.223	224571.5178	255724.3253	179765.9189
163486.463	235133.0611	181706.873	137473.4759	173331.9076	178547.9029	277396.2621	232153.5651	244281.2969	187567.0277
147130.6689	236527.0728	189315.1081	133141.6743	168786.0869	182882.7557	252241.6951	227813.1151	293770.2303	210454.0977
121243.9242	249717.7364	190687.3649	142324.0407	184755.4484	161065.5432	258045.0617	252732.9004	266389.0658	160942.0508
148045.4103	271221.6671	176935.3704	149949.0811	185835.8654	177738.8824	245841.836	235004.5969	274299.4987	235836.0063
145314.7058	249080.7349	189968.7303	136635.7098	180369.6738	189969.6289	275083.2375	247161.8808	286084.2379	173632.8703
134406.4725	231219.1315	176107.6685	148686.8131	182451.9267	157198.4705	243943.3924	239576.0851	286597.0481	201436.796
113096.1466	243315.694	179551.277	159313.6079	175681.1066	184940.6954	234017.0234	271801.1154	273509.0247	199209.9928
149066.2027	251304.4959	206049.6136	161987.6692	169409.1766	195454.2836	234057.8458	263857.7316	276085.3574	156407.3294
119989.313	254930.2762	181318.2805	152514.8042	188355.5722	178331.7015	222998.0126	241254.0539	281678.3829	171574.9038
143513.7301	252368.7395	184358.9746	156855.5299	184411.8667	180171.0304	259507.3647	241160.8717	263818.0959	198996.5747
138195.3639	208026.0116	181036.9259	140547.2626	182803.9909	178279.0658	273448.8866	234325.2861	213706.8675	206804.4198
121240.7836	235481.9245	177812.1081	146896.8281	176719.8113	180739.3413	275889.224	228380.3448	268381.1876	175236.9027
157050.4515	249868.709	186291.7103	157364.5136	175546.5458	170888.1062	275367.8666	237609.4496	261630.863	172639.0068
152295.4489	238461.5442	187909.0133	152449.2286	174237.7389	171476.3404	233906.6857	244939.2953	238632.1305	221094.0254
112181.3488	232945.6247	187341.2018	132014.4394	168931.5813	180537.5123	238440.2844	233228.5888	265079.7189	188612.8505
150980.9625	249396.1454	168565.8789	151841.1267	165755.0093	153783.5193	217432.5481	266528.4006	236802.9828	203276.756
151901.3612	260842.0505	188589.6307	145050.544	164221.0029	167218.7595	202741.4496	272501.1525	298353.7362	203329.7128
153186.7866	241453.9167	186214.6371	142126.1226	174463.4116	158170.267	243660.9728	254196.9658	253601.2011	186375.9379
127173.5976	251586.7811	169423.9692	150915.6046	185127.687	158711.2704	281639.9984	238949.1353	285714.0171	178440.1791
125931.0391	257204.7931	190831.7916	166030.8231	180836.1902	171133.8511	274789.1267	251985.6337	238637.91	179032.637
142100.8996	257916.7641	192306.4441	140819.8638	169386.121	174764.2278	251138.4208	252690.7349	281273.4979	163073.1771
161499.1006	247223.0623	181689.1633	160444.0269	165040.405	176331.0035	253443.6867	219073.0274	251887.6651	163482.6685
149732.8996	253004.7147	178034.4776	140025.3457	171512.9078	163075.2218	238395.5077	269140.7592	246026.3837	173846.3059
113083.6409	233199.1993	193514.5272	150364.6244	176390.1152	164022.3095	284425.0473	283677.4209	270820.1086	170755.1292
120386.3308	221247.1419	184467.1008	132821.9673	181302.4134	164422.6489	239827.6264	261625.6113	263952.0468	176308.8867
159861.7978	237312.7326	202847.3234	125754.8341	186501.2548	162623.4989	229020.7694	219090.7612	285821.0065	178597.7021
187229.5635	234590.1926	189184.6837	151939.8676	166267.1221	156780.4318	260279.7229	230765.6166	260780.0679	187513.6957
119139.4444	251884.6752	195877.086	165325.4163	177961.951	140900.2982	235097.4828	248883.6268	295892.7709	192549.6954
128402.6848	253733.4105	186976.8771	152071.8009	185400.7646	146538.6779	280172.9228	220151.7311	289371.2249	191931.2702
158762.9248	258435.7418	187968.6418	124762.5006	177643.4822	176413.4961	241588.4715	272531.839	260432.9018	210860.5941
143838.7338	267851.6161	180957.1973	154885.3062	167943.7894	166941.2712	264006.3353	240197.7632	260425.5821	174514.1236
143933.8126	234785.1827	176879.8055	162772.94	180161.1852	209787.5675	253194.2584	238684.9997	271546.4701	197985.5804
149317.7233	259835.483	180632.7531	133495.4737	173110.6854	162907.3853	263618.5704	246998.2814	239330.6826	165491.2293
138737.3562	240580.1922	191096.8043	156850.8669	164576.1809	178929.5523	263111.6561	261517.7376	250503.0789	180683.7392
140107.1376	240719.2293	180016.5795	130486.904	182503.3109	148618.6175	203452.5654	243927.8657	253786.5922	176102.8074
163178.6054	273826.1385	181843.8735	144488.22	166585.6259	131310.4272	283983.1548	257874.0133	289127.6234	228455.8953
138248.3389	250131.441	186897.3835	146138.471	170284.8961	167873.2522	285466.5775	275277.429	269616.5852	204041.1359
157273.0184	250139.8679	185746.513	146173.0979	167943.5147	175681.977	200343.0022	264099.5987	278458.5039	204502.2694
160557.7881	254017.8569	176337.0187	141674.6566	178836.3745	174548.985	266572.6587	231108.3122	257374.755	162861.3624
151973.276	241383.7749	186378.9521	142735.8742	184513.1936	175138.0831	248455.9216	242895.2867	263730.0433	188475.4641
137169.2138	241788.0798	195873.4139	146659.5338	178842.0437	168194.5264	256561.3713	260968.327	247065.1449	185370.9693
107117.691	258681.6925	190634.4795	155660.0623	171815.9343	143079.3888	240035.7889	251159.2486	256410.4092	183796.292
162490.9632	248635.9176	191203.5875	149655.7497	182008.4164	168058.0903	279268.3392	244213.7322	238571.7492	203757.2592
140974.6481	268043.0584	182747.2466	161158.5898	188378.7586	158341.5271	276603.4691	220987.0534	275631.5169	168132.1795
138045.8801	252463.8483	176475.4552	140027.123	166834.7106	165605.0772	226818.1457	267699.8292	273901.6038	172005.0639
119622.0663	224685.6998	178017.6405	149392.3551	183586.0882	178783.3735	240289.9691	244357.7483	291903.8426	218661.0859
122447.1839	258558.4927	185966.0716	154380.5522	166861.3342	197718.8132	259408.9265	277568.6079	300172.5464	147672.437
117354.4246	249625.0376	172672.3038	173767.9554	171188.9859	189686.2213	259173.3465	276618.7435	282665.1733	213593.3143
123888.4622	259313.7024	188523.6475	136407.9311	181272.0276	155985.3033	270635.1939	245040.4087	261504.6505	200772.439
129843.9965	253696.0951	190559.7354	141984.574	179461.7426	157616.965	240485.3647	277302.6817	280292.6509	190053.287
149131.7378	259398.7627	170048.1721	150252.5871	167155.5821	186091.6543	197933.6447	241368.5256	291939.6577	190254.1517
122915.3211	242711.4998	173939.9741	167794.1496	164818.4613	179968.1807	271151.4489	258387.6333	284522.2599	182693.2741
132037.3269	232245.3585	190613.2812	140614.216	186131.3549	160060.2985	274899.8232	225730.6165	253508.1036	164546.1603
142226.8388	257275.431	178583.9397	141201.7759	184045.3211	183414.8528	246443.9236	216522.3694	271276.9294	234522.3619
114543.6473	265486.0595	175439.0686	125602.4478	186433.5793	178347.4653	304409.0728	270251.4914	281239.6288	198037.5052
128495.8173	252724.356	183606.9676	124886.972	184472.1828	171670.6631	277718.0035	243940.4354	291000.6381	214945.5461
131271.4087	256121.3924	185083.1562	140969.0998	183720.213	144824.6906	259098.9066	215370.142	281516.779	188333.6525
143838.8911	252772.5825	182326.4902	150727.5426	187053.2021	176992.8926	274758.4441	229959.7565	271333.5711	176182.6288
121263.8481	260199.1959	183180.4277	151910.2424	172179.4072	173764.0603	277822.2133	266358.4261	228253.0073	200704.904
155520.5932	260365.9681	172880.3322	169243.3693	168357.5861	180104.6976	221414.6209	233384.7001	242564.9211	168115.0151
150881.1125	244832.6407	186055.8672	143094.943	175243.7457	175601.3845	292156.7033	244931.8242	286402.0973	183500.416
131391.5293	253077.2293	191621.9372	152986.3291	178315.3251	189838.8693	234379.8369	218934.1777	282848.4329	183666.2884
139212.343	231780.6775	193193.0345	150773.7974	179011.545	178580.5992	325980.178	231235.3206	271307.4968	209428.4059
133303.088	245869.5253	165960.1712	133675.6664	169112.0805	177974.3504	244080.6817	262843.8292	253330.0578	192381.9237
141045.3032	251707.8511	187557.9424	155437.7996	185490.1217	175078.3445	245008.3219	245260.8149	276650.664	184281.0904
119754.8186	233927.3578	179255.3257	137598.5006	176556.3377	177449.3074	250974.2673	238134.8971	257086.5937	166212.9755
149002.8643	250033.8846	181460.3471	155331.8258	169626.6466	162450.0068	254292.1713	248558.9999	258884.0133	169319.4002
117624.7652	228629.6818	190805.7876	147120.1009	169913.8261	173623.9305	215622.1358	250222.1345	267634.5453	195960.3802
139395.4451	240420.4446	187262.0538	162789.3722	186177.9923	176979.1305	280894.9185	243081.8729	271300.0614	205740.599
146848.8863	258167.4734	182586.0093	141741.2556	176953.3541	153660.4123	198003.9222	229047.2252	256211.4206	228848.3487
138629.4321	249649.1437	182289.8355	131338.1322	184900.3336	182884.1325	293142.083	264506.2662	254411.8213	186034.6659
154056.9387	258469.1873	194565.3069	133586.1215	179149.0645	173491.2516	244228.6483	248429.8124	243995.9302	151659.7853
118134.8814	244749.8674	179362.7276	165174.0493	181468.1582	163923.3127	216731.7282	246657.3705	279749.7929	187650.1088
155046.9063	263034.3506	185222.412	143260.052	184542.5444	140896.93	249054.4578	256544.0534	263025.6381	226210.6328
163290.7461	231644.1895	175739.267	142302.5128	170639.7243	188563.675	296520.7636	251187.3725	239463.7882	180992.0056
141457.8927	228013.3773	181038.3405	151850.0397	164340.4418	192396.7208	222520.5367	253837.5433	280391.8899	195553.8995
147882.7406	248667.6814	187634.8431	151627.6345	183624.1317	180126.4082	199771.6052	211937.2237	239378.0729	219298.9082
155705.7936	266248.8605	182242.0442	157498.0314	186650.4309	171409.7394	247015.1667	252193.3167	272057.0755	206606.3377
126627.7513	250395.8551	182809.5363	144141.0189	180776.7458	173994.2323	280653.0672	250636.0284	262829.4399	160140.0727
121024.5176	250800.3345	186338.2898	146844.616	184086.6974	165445.6634	236752.0244	276469.9921	275124.3947	165386.639
143523.2612	281565.5353	182825.8885	123877.2708	180561.0985	186905.3842	228063.3874	257140.0835	255452.2776	194392.4234
151631.5535	240561.9129	163405.3399	158426.2606	171196.3405	159219.5159	266203.2696	265082.7832	277703.5723	208344.1511
120038.2571	239221.4737	181565.0938	147626.7321	186050.3351	153760.3691	287254.5621	278963.7283	291748.8001	166873.7874
134063.3495	231105.5519	197094.0366	148706.2181	179389.3194	159559.128	267422.0997	256572.6477	271235.7322	202638.626
140675.6184	241297.2731	170598.091	142094.9584	174789.3452	190959.6131	258359.2484	235141.6141	236908.5048	188804.1658
136735.4062	248589.49	197681.5299	142553.7335	170695.567	185459.5183	231529.7775	256596.6301	261804.7633	174515.1821
139575.3944	261740.014	177010.5112	122670.2331	175785.9009	150690.4637	246941.3001	236098.7368	271836.7552	177651.6402
146870.439	245341.7509	188320.7133	158460.0854	164353.2654	189674.7594	285004.1514	250796.4609	246020.6115	195226.0174
126540.5611	252125.7096	170786.2884	145732.8251	188352.9879	162728.0609	249855.5751	266728.7266	253299.8118	180580.1055
149196.7831	239061.1953	184390.7166	137553.7331	167787.1308	153582.5285	302326.3062	225876.9924	309740.6805	181946.9886
166627.952	255533.0504	183549.4876	161100.1932	174661.3756	173100.0051	262448.3533	238675.7684	268905.8527	162734.4826
127233.0766	232197.1587	187299.3709	138795.6739	172266.2796	153072.6442	236017.5481	232719.115	281974.6318	166617.567
150444.0504	263853.7844	195056.2942	126502.9047	188918.8825	175303.1586	281185.3636	229686.1804	249679.749	179748.016
159374.6023	247101.9983	199895.4409	135001.0405	176832.8816	178450.7216	262332.5847	238678.6924	284015.5459	206382.0825
134034.6706	270237.2225	171145.1228	151010.119	181527.6821	153036.8335	301251.6325	232908.2788	293468.5992	180452.4909
161861.404	277025.4721	184131.2033	162845.2043	183085.7875	163185.4015	260178.4009	282312.3634	249935.7538	177102.0306
134401.8199	243206.0135	165029.6348	122584.0801	170551.617	194211.952	194645.7712	263959.5678	277910.0484	186875.9725
146746.559	234954.6833	193912.7404	161911.8012	182732.9684	186002.6508	260598.8629	251406.3988	260298.0285	166325.8509
120206.6915	233498.4707	183922.9775	131246.5307	188005.6454	193281.3037	284072.437	274119.9243	288434.7209	198933.7216
138152.3706	244128.4313	185939.4103	158962.3086	168881.8881	186272.8027	258213.5937	301675.9389	229654.9203	216129.6102
122573.4326	241803.117	183519.3249	139380.4175	170773.1083	172028.3937	241803.0278	253358.1118	282424.0998	135558.3791
157824.1981	264605.24	186466.2096	140650.7082	165157.6676	167383.6135	245652.1719	233293.0951	284289.8406	155543.1599
167875.2087	252879.5301	178525.9264	152388.8451	187428.5401	160399.8523	245219.0125	244540.1208	288715.8568	201725.0851
113107.8031	255516.1553	180344.4859	141077.7703	176904.2261	190625.7988	249342.202	224656.5418	262467.8445	188602.3999
137698.5358	257782.404	190390.5834	148464.3086	177380.8988	159265.0437	277286.2533	233248.8074	298552.8226	202680.4227
131159.2424	257201.2641	186923.3373	152125.8284	182380.94	181550.3671	287273.5326	261080.3824	239975.5021	164496.8633
148001.9811	249298.4005	192563.8958	148417.3624	171811.5683	169467.723	274355.6407	223645.0048	300834.4581	199423.3064
131279.5606	250328.4394	181192.8375	140959.1764	185760.5272	166300.9477	283029.706	217739.6879	255646.2069	180876.0954
133551.3914	230994.8474	185250.4997	164165.7638	170354.1499	149653.9634	265622.8325	276738.8902	256829.1025	164408.3363
152868.6124	252364.6606	194361.9263	157296.3391	184400.4005	165293.5768	266001.8322	257214.2822	272315.1305	175133.8861
161347.9825	267015.4266	190103.0217	155189.7957	185109.609	156555.7542	249706.2309	231509.2567	303424.549	165634.978
126747.5843	259853.6464	180978.7015	145529.0868	176990.5271	153373.548	215875.0891	250575.0735	252249.956	208246.2094
149768.6525	268528.5981	183582.0214	152278.76	186425.8028	187025.412	233132.8599	227312.8498	254798.6259	205881.1853
159374.644	224951.3169	183364.6842	137737.7081	177549.8251	176605.9145	236193.8826	253822.5768	265414.1948	184461.3664
115219.5997	239631.3666	179351.21	125436.7088	174414.0034	170148.0534	252795.8706	260804.5453	289024.925	178172.9947
136865.4616	253405.4245	182909.8594	150534.8883	188230.1753	182526.199	241550.0383	234640.9782	245316.0149	192053.2486
135702.9788	238894.6611	179021.9267	128688.512	183415.8794	176146.0509	234803.1665	223574.4589	255597.9641	226688.4145
138939.8629	264721.5099	189683.0937	141255.0809	186196.0706	175762.4957	280923.9403	268697.1281	292926.7052	201062.5234
124275.7874	243340.9834	183065.0334	145739.5165	166794.0137	174690.5583	279045.9803	224844.1541	287078.9151	183628.6598
142238.646	248334.9162	191605.7785	150721.8411	175602.5778	159365.3488	316194.72	222540.8178	272883.3764	197268.0724
144729.8714	251722.2801	179739.2111	159154.8157	186992.9893	151605.1492	268131.0679	243254.5479	272725.4331	180481.1176
137072.953	244882.0032	183569.8369	116956.7263	166977.6318	157922.7961	227167.2562	229683.669	253215.6765	204620.1235
159382.2041	235027.474	186728.4946	166382.6233	183062.6976	190545.4719	302134.8275	232971.9022	251125.7738	188822.2483
160609.9421	258144.5777	191103.7477	177433.8384	180518.5897	176024.8719	268481.9948	232194.9902	240123.7929	197175.0305
152859.766	274477.2854	194910.7263	152901.8922	169395.3568	167723.6153	255323.6631	239077.9366	246506.0411	164164.1415
126799.7769	270244.4287	185076.3701	139270.7485	188899.1441	179996.5073	207629.6404	282617.7632	238958.1697	181233.1431
143424.134	261911.9848	181983.8799	145383.639	186541.4227	169100.7447	257872.941	249738.8895	282661.4933	179988.8987
133742.3051	258939.4453	179160.336	131667.4295	181962.8416	164632.2161	297817.0077	255096.6506	254938.6341	226834.1897
128286.9799	278047.2611	190253.5815	149724.2675	167710.9426	176116.5705	266275.2932	256576.3391	295977.7085	154251.4966
133243.6932	248504.0206	179158.1047	119574.7436	164018.1111	175573.9337	244815.5112	233119.1994	269490.0908	165291.6789
149886.1905	240730.7436	193355.1417	161454.5451	168419.591	165160.9844	265062.2637	271184.4643	306914.689	161393.8921
121891.5415	259923.8902	183091.3952	149836.733	166109.8455	154086.6614	241748.2187	257107.9886	277428.2675	183899.7773
106442.8625	242210.5156	186316.3219	148193.1206	187925.3127	181731.2173	242126.871	230573.0083	251194.7418	213033.6623
161687.41	268931.4306	187468.1595	167038.6891	164870.1737	178552.705	275261.5062	242247.8439	240618.2923	195302.7556
156539.8332	238487.3519	193349.3531	160897.039	169154.1718	179479.2043	252702.1021	280439.1084	299520.4202	216117.789
134174.7048	256960.0306	189736.9246	130691.1885	173187.2225	172166.4957	246471.8694	231802.6931	242321.9676	188247.1684
128878.8235	247608.3886	187034.6633	142024.3649	182985.9525	175340.4785	288867.4662	263373.3918	254185.9448	175868.9038
147338.6657	252205.9319	185517.1804	139602.1871	183349.8855	164337.7423	226629.4968	224145.201	255763.8125	175350.3704
138820.6391	241780.9086	191608.2925	155680.2288	188018.566	183318.2222	271503.806	231809.0456	302293.2666	186485.8097
132659.7995	242516.6387	202299.6559	154883.0583	180180.9493	170219.5738	252688.6819	248664.1942	277415.9129	200694.9395
131217.0666	276317.2679	189843.1629	163606.69	173635.1211	158759.0731	258468.7933	236408.1953	279144.3488	201349.1753
141502.7704	246083.062	176835.0509	143660.9514	172026.185	128946.9497	290511.9704	246286.1532	279342.5485	200796.1214
174233.1771	226623.5864	175372.8665	137822.5028	166925.2677	163355.6225	227108.7506	253193.0032	255784.1869	182309.858
148568.536	267053.5026	188227.7233	156876.3641	186397.5967	172945.0781	250064.4584	257985.0718	264242.0291	167438.2314
152766.8936	259171.5191	195547.8975	141834.8508	170694.9454	179279.2252	222288.2151	289304.2752	235702.7116	206016.1653
147549.9742	250373.6512	190000.2495	147568.8609	185944.0348	165211.2111	265066.647	276594.7687	269853.6926	200140.85
143970.3097	263027.5724	187821.9607	158566.6632	172436.1244	178448.2206	293326.6281	246379.1712	265580.4267	200174.6385
150037.8552	258059.1085	186457.9546	145863.1574	178536.708	165475.243	251491.7654	248980.0626	239736.8336	182528.5073
131937.8555	246162.4936	187504.2568	166828.881	168862.1484	158343.9488	204232.324	245965.4962	273699.685	190362.178
136196.1165	279982.5046	182844.4236	148051.5609	171839.4717	185293.1237	301658.9264	219061.2341	270059.647	202440.0782
128504.5811	270181.4586	181611.8935	139882.5887	186700.1607	169743.9027	306444.2205	238739.3024	230580.9662	196327.0941
151745.9914	253821.7625	193227.9029	148173.3027	175555.2253	166929.1092	244302.0083	227909.0864	252671.0402	198144.1303
151509.8367	270991.0667	198747.2337	150945.8555	179817.6889	175393.6075	234005.1364	263836.7919	260313.1031	177593.9048
130045.0669	237664.1611	186250.7958	157838.02	178514.7443	148416.4804	283615.2897	220995.7326	266924.6829	224000.8284
153687.5381	258563.0734	187336.5279	146502.0242	183135.9064	170061.617	223536.5916	269576.0073	286410.659	160675.6872
145864.8896	237631.5887	169027.1141	130796.8295	165179.9172	157008.3218	260457.5863	219189.0946	271035.5386	162597.1126
143598.5986	227999.0778	174656.7212	163566.8537	175678.2175	188355.1315	296205.1765	258486.6494	264253.2662	197805.3374
144728.6309	248297.4811	182502.4173	138205.3295	179775.6989	157932.7403	282655.2843	259894.0218	238361.1709	191268.6242
139229.6741	274709.0274	186876.669	151256.2691	173819.559	175481.4035	279186.6682	241665.4349	266703.5574	160074.238
131782.2091	266969.7749	178322.874	157054.8216	185843.4688	177268.8401	245757.0614	246673.7675	260904.0857	196949.2595
140490.738	236995.564	181902.173	138625.3528	182493.6341	197437.3283	273163.1789	258827.2486	281360.4404	195142.511
149066.4375	238889.4036	180592.4183	146003.1001	187306.3929	183718.5658	284936.1034	228197.2073	275471.1757	212068.81
120508.5225	225405.5123	196020.9288	159589.9021	179952.2807	196138.8455	253367.2218	199390.9707	252850.081	171084.2624
151086.3975	241407.0315	184993.9879	159281.2308	177258.0506	184786.772	208893.8612	248847.1151	265043.3503	152782.4119
135022.4719	233136.2544	193831.0051	152703.0118	164336.5545	170272.2691	269857.9147	229434.5318	291589.4848	185974.0619
149129.5188	238891.0143	182252.3804	141915.5613	179701.77	183821.636	236796.9005	274408.9848	268077.575	155272.8632
154450.8662	250416.1029	184122.1289	142007.9926	186507.8697	168211.212	228471.5472	253711.8541	241642.0087	164784.5397
